Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
Will Arnett relapsed,Will Arnett opens up about his recent alcohol relapse.,,"Apr 2, 2016, 12:27 am IST",Deccan Chronicle,"Will Arnett, who used to be alcoholic and was sober for 15 years, revealed in an interview with The Hollywood Reporter that he relapsed while he was busy writing and shooting his semi-autobiographical show Flaked. “As I was writing all this s*** (on Flaked) and I started shooting it, I started getting confused about where I was at. It became this tough, uncomfortable process, and because I was putting a lot of stuff about my own life in there, I noticed it really starting to affect my mood and my behaviour,” he said. However, he has since re-joined Alcoholics Anonymous and is now sober again.",Hollywood,"['stuff', 'shooting', 'sober', 'starting', 'started', 'relapsed', 'arnett', 'uncomfortable', 'tough', 'used', 'writing', 'semiautobiographical']","Will Arnett, who used to be alcoholic and was sober for 15 years, revealed in an interview with The Hollywood Reporter that he relapsed while he was busy writing and shooting his semi-autobiographical show Flaked.
“As I was writing all this s*** (on Flaked) and I started shooting it, I started getting confused about where I was at.
It became this tough, uncomfortable process, and because I was putting a lot of stuff about my own life in there, I noticed it really starting to affect my mood and my behaviour,” he said.
However, he has since re-joined Alcoholics Anonymous and is now sober again.",https://www.deccanchronicle.com/entertainment/hollywood/020416/will-arnett-relapsed.html
"New FTII director hints at crackdown on ragging, alcoholism","Kainthola, who succeeded Prashant Pathrabe recently, said he would crack down on alcoholism and ragging on the campus.",,"May 13, 2016, 4:46 pm IST",Deccan Chronicle,"Outlining his priorities, the FTII director said a revision of the three-year syllabus was underway and he would ensure that the students completed their three year course without spilling over the prescribed timeline (Photo: PTI) Pune: After witnessing prolonged unrest, Film And Television Institute of India may be revamped as its new director Bhupendra Kainthola on Friday hinted towards a crackdown on ragging and alcoholism on the campus. Spelling out his measures to improve atmosphere on the campus after the scene of 139-day-long strike on the issue of chairmanship of TV actor Gajendra Chauhan drew nought, Kainthola said he would have a ""zero tolerance"" policy for rampant ragging and alcoholism in the premier institute. ""Although I have not received official complaints of ragging, during my interaction with students, particularly females, I have perceived it is happening and they are scared to go on record to say it. Actually, it has resulted in a decline in the number of female students seeking admission to FTII,"" he told PTI in Pune. Read: FTII gets warning letter, a detonator against Kanhaiya Kumars visit Kainthola, who succeeded Prashant Pathrabe recently, said alcoholism too was taking toll on the health of the students and that he had also ""heard"" of instances of drug abuse on the campus. ""We are going to have a zero tolerance policy for all this. If necessary we will rope in institutions such as Alcoholics Anonymous and de-addiction therapists,"" he said. Outlining his priorities, the FTII director said a revision of the three-year syllabus was underway and he would ensure that the students completed their three year course without spilling over the prescribed timeline. Read: Chargesheet filed against 35 FTII students for illegally confining institute director ""We are recruiting new faculty members and we shall also approach famous film industry personalities to interact with the students as visiting faculty in order to impart practical experience for the would-be industry professionals being trained at the FTII,"" he added. Asked whether the FTII management had any plans to withdraw the cases filed against a group of students booked in connection with the gherao of former director Pathrabe during the heated atmosphere of the strike against Chauhans appointment, Kainthola said any decision in the matter would be taken after due deliberations. During the strike, some students had barged into his office of Pathrabe in August last year, objecting to his decision on assessment of 2008 batch projects. ""The matter at present is sub-judice,"" he added. He said the FTII management was committed to making the institute a centre of academic excellence and there would be no budgetary constraints in procuring necessary equipment and providing necessary facilities to the students to pursue their goals.",Current Affairs,"['students', 'alcoholism', 'strike', 'institute', 'necessary', 'crackdown', 'ragging', 'pathrabe', 'ftii', 'kainthola', 'director', 'hints']","""Although I have not received official complaints of ragging, during my interaction with students, particularly females, I have perceived it is happening and they are scared to go on record to say it.
Actually, it has resulted in a decline in the number of female students seeking admission to FTII,"" he told PTI in Pune.
If necessary we will rope in institutions such as Alcoholics Anonymous and de-addiction therapists,"" he said.
Outlining his priorities, the FTII director said a revision of the three-year syllabus was underway and he would ensure that the students completed their three year course without spilling over the prescribed timeline.
During the strike, some students had barged into his office of Pathrabe in August last year, objecting to his decision on assessment of 2008 batch projects.",https://www.deccanchronicle.com/nation/current-affairs/130516/new-ftii-director-hints-at-crackdown-on-ragging-alcoholism.html
Binge drinking dramatically ups mortality rate,The new study also showed social risks of drinking,,"Apr 30, 2015, 12:37 am IST",Deccan Chronicle,"Hangovers are inevitable when it comes to New Year celebrations, heres how you can banish them. Washington: A new study has provided a link between drinking behaviors with the overall mortality rate. A new University of Colorado Boulder study involving some 40,000 people indicates that social and psychological problems caused by drinking generally trump physically hazardous drinking behaviors when it comes to overall mortality rates. The study showed, for instance, that participants who had experienced an intervention by physicians, family members or friends had a 67 percent greater risk of death over the 18-year study period, said sociology Professor Richard Rogers, lead study author. Those who reported cutting down on social or sports activities because of alcohol use had a 46 percent higher risk of death over the same period. In contrast, issues like driving after drinking too much or engaging in other physically risky behaviors did not result in a significant uptick in mortality rates. The new study also showed social risks of drinking, from losing jobs to having spouses threaten to leave, were equally or more strongly linked to mortality than physiological consequences of alcohol abuse like withdrawal jitters or becoming physically ill. One of the most unexpected findings was that of those who identified themselves as light drinkers, consuming less than one drink a day, 48 percent reported having some problem with alcohol in the 12 months prior to the survey. The research data allowed the CU-Boulder team to investigate the mortality associated with 41 separate drinking problems including drinking more than intended, unsuccessfully trying to cut back, driving a car after drinking too much, losing ties with friends and family, missing work with hangovers, drinking more to get the same effect, depression and arrests. It was also found that 23 percent started drinking without intending to, 20 percent drank longer than expected and 25 percent experienced a strong urge to drink. For those who experienced a strong urge to drink over the past year, 19 percent were light drinkers, 40 percent were moderate drinkers and 57 percent were heavy drinkers. Current drinkers who found it difficult to stop once they started had a 15 percent higher risk of death over the follow-up period; those who acknowledged going on a drinking bender during the past 12 months had a 54 percent higher mortality rate; and those who blacked out during the previous 12 months prior to the assessment had a 22 percent higher mortality rate over the 18-year study period. The new study also showed those who reported attending Alcoholics Anonymous meetings in the past year had a 45 percent higher risk of mortality. But those results likely are somewhat misleading in that some of those people could have recently have been diagnosed as alcoholics or were more likely to have severe health, social or legal problems, including required AA attendance. In addition, those who reported attending AA might have had increased risk of mortality due to smoking or may have had other substance abuse problems. The study is published in the journal Drug and Alcohol Dependence.",Lifestyle,"['study', 'drinkers', 'dramatically', 'social', 'mortality', 'showed', 'higher', 'binge', 'rate', 'risk', 'drinking', 'ups', 'alcohol', 'reported']","Washington: A new study has provided a link between drinking behaviors with the overall mortality rate.
A new University of Colorado Boulder study involving some 40,000 people indicates that social and psychological problems caused by drinking generally trump physically hazardous drinking behaviors when it comes to overall mortality rates.
In contrast, issues like driving after drinking too much or engaging in other physically risky behaviors did not result in a significant uptick in mortality rates.
The new study also showed those who reported attending Alcoholics Anonymous meetings in the past year had a 45 percent higher risk of mortality.
In addition, those who reported attending AA might have had increased risk of mortality due to smoking or may have had other substance abuse problems.",https://www.deccanchronicle.com/150429/lifestyle-health-and-wellbeing/article/binge-drinking-dramatically-ups-mortality-rate
,,,,,,,,,https://www.deccanchronicle.com/150113/nation-current-affairs/article/un-chief-ban-ki-moon-accuses-india-intolerance-gay-sex-ban
,,,,,,,,,https://www.deccanchronicle.com/lifestyle/books-and-art/280516/under-25-lit-fest-it-s-time-to-hear-voices-of-the-young.html
"Is sex addiction real, a crime, or made-up to deflect blame?","When sex addiction contributes to criminal behavior, rehab could bolster a defense attorneyâs argument that the accused has changed.",,"Dec 5, 2017, 5:10 pm IST",Deccan Chronicle,"When sex addiction contributes to criminal behavior, rehab could bolster a defense attorney’s argument that the accused has changed. (Photo: Pixabay) Is sex addiction a true addiction, a crime, or a made-up condition used by misbehaving VIPs to deflect blame or repair tarnished images? A tide of high-profile sexual misconduct accusations against celebrities, politicians and media members has raised these questions — and sowed confusion. Sex addiction is not an officially recognized psychiatric diagnosis, though even those who doubt it’s a true addiction acknowledge that compulsive sexual behavior can upend lives. Either way, there is an important distinction, sometimes blurred, between a mental condition and a crime. Some men who have been accused of assault or other sexual crimes have sought treatment for sex addiction or other unspecified conditions. But compulsive behavior is very different from a crime, and the vast majority of people who suffer from sexually compulsive behavior do not harass or assault others. There’s “an extremely fine line between addict and offender” and sometimes the two overlap, said psychologist Leah Claire Bennett of Pine Grove Behavioral Health & Addiction Services, a rehab center that offers sex addiction treatment in Hattiesburg, Mississippi. Despite pressure from some therapists, sex addiction was not included in the most recent edition of the manual that psychiatrists use to diagnose mental illness. “The reason is very simple,” said Dr. Charles O’Brien, a University of Pennsylvania psychiatry professor involved in the manual’s 2013 update. There is no rigorous scientific proof that compulsive sexual behavior affects the brain in the same ways that have been shown with addiction to drugs or alcohol, he said. “There’s an overuse of the word ’addiction,’” O’Brien said. “There are many treatment programs. That doesn’t make it a disorder.” Still, some skeptics don’t dispute that compulsive sexual behavior can become a serious problem. The issue for some is whether it amounts to mental illness, or whether it might result from a different psychiatric condition, such as obsessive-compulsive disorder. Robert Weiss, a California-based sex addiction therapist, said the condition involves unrestrained compulsive sexual behavior without regard to consequences. Sometimes that leads to illegal behavior. The International Institute for Trauma and Addiction Professionals says sex addiction affects from 2 percent to 5 percent of the general population but that only 10 percent of those with this addiction engage in criminal sexual behavior. Most patients and sex offenders are men. Some treatment programs won’t admit patients accused of rape and other violent sex crimes, referring them to centers or therapists who specialize in treating sex offenders. Addiction treatment at Pine Grove, The Meadows in Arizona and other high-profile residential rehab centers can cost tens of thousands of dollars. Despite country club-like settings, there’s nothing cushy or indulgent about sex addiction therapy, Weiss said. Pine Grove requires daylong sessions including group therapy daily for up to three months. Some centers use 12-step programs similar to Alcoholics Anonymous, but they don’t require swearing off sex for good. Some use brain “retraining” exercises, or sharing stories about bad behavior with a roomful of strangers. Some centers use equine therapy. Weiss says that interacting with horses can help patients recognize problems sometimes associated with sex addiction, including overly aggressive, controlling behavior. The New York Post published a photograph last year that it said showed former New York Congressman Anthony Weiner riding a horse as part of treatment at a Tennessee sex addiction rehab center. Weiner was sentenced in September for sexting with a teenager. He said at the time that he was undergoing therapy and had been “a very sick man for a very long time.” Weiss and other therapists say sex addicts are never cured, but they can learn to manage their behavior and avoid triggers, including avoiding jobs and circumstances that could lead to a repeat of problem behavior. L.J. Schwartz, a former real estate adviser in Fort Lauderdale, Florida, says a nearly 30-year addiction to sex almost ruined his life. Schwartz says his addiction included having sex with strangers at adult bookstores or masturbating there while watching porn nearly every chance he got; working as a stripper and phone sex. He was never arrested but says his behavior endangered his job and marriage. “There’s no pleasure derived from sex addiction; it’s pain,” Schwartz said. He says a 12-step program helped him resist his compulsions and he now works as a recovery coach for other patients. But hard evidence that treatment works is lacking. “There’s not a lot of data,” Bennett acknowledged. “We have a lot of anecdotal evidence. We can see the change in people,” she said. She said Pine Grove plans a long-term study to measure the benefits. Whether treatment can repair tarnished images is uncertain. “The accusations levied against Harvey Weinstein, Kevin Spacey, Louis C.K. and others for sexual assault, harassment and abuse have created righteous outrage and concerns that ‘sex addiction treatment’ is being used to excuse their offensive behavior,” the addiction professionals institute said in a recent statement. Whether any of these men have a diagnosed mental condition has not been publicized. A representative for Weinstein confirmed that he is receiving treatment and has been taking his recovery and sessions seriously. But the representative declined to specify Weinstein’s condition or the treatment he is receiving for it. A former publicist for Spacey said he also is seeking unspecified treatment. Bennett said some people do use sex addiction as an excuse, “but that’s not who we’re treating here at Pine Grove. These peoples’ lives are in shambles. They’ve been traumatized throughout their lives. They have huge psychological wounds and are using very maladaptive ways of coping.” Actor David Duchovny voluntarily sought rehab for sex addiction in 2008 while starring on Showtime’s “Californication.” Married to actress Tea Leoni at the time, he had been dogged by cheating rumors. His career never stalled. He returned to “Californication” for the remainder of its run and has continued to appear in high-profile roles. When sex addiction may have contributed to criminal behavior, a trip to rehab could bolster a defense attorney’s argument that the accused person has changed, said Samuel Pillsbury, a professor at Loyola School of Law in Los Angeles. But it’s a less effective strategy for violent crimes, he said. “It’s very difficult for me to imagine a prosecutor deciding, ‘Oh, he’s in rehab, I’ll drop the charges or I’ll reduce the charges significantly,’” Pillsbury said. “But it could have an effect on sentencing.”",Sex and Relationship,"['addiction', 'real', 'crime', 'compulsive', 'sexual', 'sex', 'deflect', 'blame', 'treatment', 'madeup', 'grove', 'condition', 'behavior', 'therapy', 'rehab']","When sex addiction contributes to criminal behavior, rehab could bolster a defense attorney’s argument that the accused has changed.
(Photo: Pixabay)Is sex addiction a true addiction, a crime, or a made-up condition used by misbehaving VIPs to deflect blame or repair tarnished images?
Sex addiction is not an officially recognized psychiatric diagnosis, though even those who doubt it’s a true addiction acknowledge that compulsive sexual behavior can upend lives.
But compulsive behavior is very different from a crime, and the vast majority of people who suffer from sexually compulsive behavior do not harass or assault others.
Despite country club-like settings, there’s nothing cushy or indulgent about sex addiction therapy, Weiss said.",https://www.deccanchronicle.com/lifestyle/sex-and-relationship/051217/is-sex-addiction-real-a-crime-or-made-up-to-deflect-blame.html
Dev 360: Method and the madness,Maharaj has effortlessly morphed into a story the media loves,,"Jan 15, 2015, 6:45 am IST",Deccan Chronicle,"It is the Bharatiya Janata Party’s Enid Blyton moment. Instead of the mystery of the disappearing cat or the missing necklace, we have the gripping mystery of the missing show cause notice. Habitually controversial BJP MP Swami Sacchidanand Hari, better known as Sakshi Maharaj, kicked off 2015 by asking Hindu women to have at least four children to expand the flock. Predictably, furore has followed. Sakshi Maharaj is now the staple of prime time television. Not that the member of Parliament from Unnao, Uttar Pradesh, is the only one who views the Hindu woman’s womb as part of a national project. But as an MP from the ruling party opposing the government’s avowed goal of reducing the total fertility rate (TFR) the average number of children born to a woman from the current 2.3 to 2.1 by 2017, Maharaj has effortlessly morphed into a story the media loves. An embarrassed BJP high command says it has served the MP a show-cause notice, asking him to explain why action should not be initiated against him for his controversial remarks in the recent past. Maharaj is supposed to respond within 10 days. This has prompted the media to chorus that the BJP leadership is finally cracking down on the delinquents in the party. But is that what it is? Just how low is the cost of making outlandish statements in Indian politics can be gauged by Maharaj’s insouciance in the face of such action. At the time of writing this column, the MP was breezily telling reporters that he had no information of any notice and that it was an “internal matter” of the BJP, nothing at all to do with the media. Is such a notice likely to reform Sakshi Maharaj? I doubt it. As many would remember, not so long ago, the same man started a row by describing Mahatma Gandhi’s assassin Nathuram Godse as a “patriot” and was forced to apologise in Parliament. Those with longer memories or inclined to Google search would also know that in 2006, the Rajya Sabha unanimously adopted the recommendation of the eighth report of the House Ethics Committee for expulsion of Sakshi Maharaj, then a member of the Samajwadi Party. He had featured in a sting operation by a TV channel on the misuse of MP Local Area Development Scheme (MPLADS). Buoyed by Maharaj’s breeziness towards show-cause notices, in West Bengal Birbhum BJP joint district president Shymal Goswami has also taken to advising Hindu women on how many children they should have. On January 12, while observing the birth anniversary of Swami Vivekananda at a school, Mr Goswami said Hindu women needed to have five children to counter supposed demographic challenges from minority communities. In the season of competitive absurdities that has become the hallmark of much of the public discourse in the country, Ramesh Tawadkar, minister of sports and youth affairs in Goa, has also become an international celebrity after a local television channel showed him as saying he would set up centres to make gays and lesbians “normal”. He had details too the centres would be modelled on the lines of Alcoholics Anonymous. Predictably commotion has broken out and Mr Tawadkar now says he was misunderstood. Goa’s chief minister Laxmikant Parsekar has had to personally clear the air by emphatically stating that Goa has no intentions of doing any such thing. Anyone who watched the video footage of the interview would wonder if the reporter was trying to bait Mr Tawadkar by asking how he planned to make lesbians and gays “normal”. Nothing, however, excuses the phenomenally daft response, smacking of ignorance and prejudice. Outlandish statements are not new. The political landscape is riddled with luminaries in every party whose words and deeds are jaw-droppingly bewildering. You can call them the lunatic fringe. But many are in responsible positions. Madhya Pradesh home minister Babulal Gaur once said rape is a “social crime which depends on the man and the woman. It is sometimes right and sometimes wrong.” BJP politicians don’t have a monopoly on bizarre and outrageous statements. Who can forget home minister in the United Progressive Alliance (UPA) government, and Congress gaffe minister Sushil Kumar Shinde? In his reply to a debate on Assam riots in the Lok Sabha in 2012, Mr Shinde used the word “terrorist” instead of “territorial” for Bodoland Territorial Administration District (BTAD) triggering much mirth in the Opposition benches. Ajit Pawar, former deputy chief minister of Maharashtra and Nationalist Congress Party leader, famously said, “Should we urinate in dams?” by way of response to a hungerstrike by drought-affected farmers demanding release of dam water. Samajwadi Party leader Abu Azmi once said that any woman who has sex before marriage should be hanged. Which brings one to the key question is there an ongoing contest for making the most bizarre statements or is there something more to it than meets the eye? In a country with the second-highest population in the world, where millions of women do not have access to basic healthcare, including reproductive health, and which has one of the highest numbers of maternal and newborn deaths, how are representatives of the ruling party exhorting women to produce more babies? Can a minister for youth affairs afford to be so staggeringly ignorant about the reality of LGBT (lesbians, gays, bisexuals and trans-genders)? Can a man tasked to oversee law and order be allowed to be brazenly crass on something as sensitive as rape? Many commentators have been demanding that all political parties, starting with the one in power, crush the chorus of crazies amidst them. Here, the question that must be asked is, are they really crazy? What if it is a game aimed at adversaries in order to throw them off balance and divert public attention from discussions of other more pressing issues? International relations experts call it “trash talking.” One of its most brilliant exponents was former Iranian President Mahmoud Ahmadinejad. The image of Mr Ahmadinejad as portrayed in mainstream media was that of a leader who is unhinged from reality. But, as commentator Kristen Livingston pointed out in a piece in the Journal of Public Diplomacy, this is what we get when we focus on his rhetoric. Instead, the focus should have been on not what he said, but what he had not said. Going by the ceaseless drip-drip of outrageous statements, one is tempted to think that the lunatic fringe in this country too is not as mad as made out to be. Or rather there is a method in madness. Look out for all the issues that are being pushed to the background because the crazies are in the limelight. The writer focuses on development issues in India and emerging economies. She can be reached at patralekha.chatterjee @gmail.com",Op Ed,"['madness', 'mr', 'statements', 'minister', '360', 'party', 'method', 'maharaj', 'mp', 'sakshi', 'notice', 'women', 'dev', 'bjp']","Habitually controversial BJP MP Swami Sacchidanand Hari, better known as Sakshi Maharaj, kicked off 2015 by asking Hindu women to have at least four children to expand the flock.
Sakshi Maharaj is now the staple of prime time television.
This has prompted the media to chorus that the BJP leadership is finally cracking down on the delinquents in the party.
Is such a notice likely to reform Sakshi Maharaj?
Or rather there is a method in madness.",https://www.deccanchronicle.com/150115/commentary-op-ed/article/dev-360-method-and-madness
"Centres to be set up to 'cure' LGBT youth, says Goa minister",The minister's declaration came as he released the government's policy on youth issues,,"Jan 13, 2015, 12:49 am IST",Deccan Chronicle,"Panaji: The government in Goa will establish centres to treat LGBT youth and make them ""normal"", said a minister on Monday. Goas Sports and Youth Affairs Minister Ramesh Tawadkar, who is from the ruling BJP, said, ""We will make them (LGBT youth) normal. We will have a centre for them. Like Alcoholic Anonymous centres, we will have centres. We will train them and give them medicines too"". The ministers declaration came as he released the governments policy on youth issues. The document lists LGBT (lesbian, gay, bisexual and trans-gender) community among stigmatised groups which need focused attention. ""As in the case of other target groups such as juvenile offenders, drug afflicted youth, marginalised or migrant youth, geographically disadvantaged youth, a detailed survey would be carried out of the LGBT community so that their problems could be specifically addressed,"" the minister said.",Current Affairs,"['goa', 'community', 'transgender', 'minister', 'lgbt', 'centres', 'normal', 'groups', 'cure', 'treat', 'youth', 'set', 'train']","Panaji: The government in Goa will establish centres to treat LGBT youth and make them ""normal"", said a minister on Monday.
Goa's Sports and Youth Affairs Minister Ramesh Tawadkar, who is from the ruling BJP, said, ""We will make them (LGBT youth) normal.
Like Alcoholic Anonymous centres, we will have centres.
The document lists LGBT (lesbian, gay, bisexual and trans-gender) community among stigmatised groups which need focused attention.
""As in the case of other target groups such as juvenile offenders, drug afflicted youth, marginalised or migrant youth, geographically disadvantaged youth, a detailed survey would be carried out of the LGBT community so that their problems could be specifically addressed,"" the minister said.",https://www.deccanchronicle.com/150112/nation-current-affairs/article/centres-be-set-cure-lgbt-youths-says-goa-minister
Goa Minister Ramesh Tawadkar plans ‘cure’ units for LGBTs,‘We will have a centre for them’,,"Jan 13, 2015, 1:30 pm IST",Deccan Chronicle,"Panaji: Goa’s sports and youth affairs minister Ramesh Tawadkar on Monday said the government was planning to set up centres to administer treatment to the LGBT youths to make them “normal”. He was speaking to reporters after launching the state governments youth policy. “We will make them (LGBT youth) normal. We will have a centre for them. Like Alcoholic Anonymous, we will have centres. We will train them and give them medicines too,” he said. The policy lists LGBT (lesbian, gay, bisexual and trans-gender) community among the stigmatised groups that need attention. “A detailed survey would be carried out on the LGBT community so that their problems could be addressed,” he added. The BJP refused to comment on the statement. “I am not aware of the statement and in what context he made it,” said Goa BJP spokesperson Dr Wilfred Mesquita. This is ridiculous, its like were moving backwards: Rituparna (LGBT rights activist) on Ramesh Tawadkars statement pic.twitter.com/98IK6FiQd1 — ANI (@ANI_news) January 12, 2015",Current Affairs,"['statement', 'goa', 'community', 'youths', 'lgbts', 'policy', 'ramesh', 'minister', 'tawadkar', 'lgbt', 'centres', 'units', 'cure', 'plans', 'youth', 'bjp', 'wilfred']","Panaji: Goa’s sports and youth affairs minister Ramesh Tawadkar on Monday said the government was planning to set up centres to administer treatment to the LGBT youths to make them “normal”.
He was speaking to reporters after launching the state government's youth policy.
“We will make them (LGBT youth) normal.
“A detailed survey would be carried out on the LGBT community so that their problems could be addressed,” he added.
This is ridiculous, its like we're moving backwards: Rituparna (LGBT rights activist) on Ramesh Tawadkar's statement pic.twitter.com/98IK6FiQd1 — ANI (@ANI_news) January 12, 2015",https://www.deccanchronicle.com/150113/nation-current-affairs/article/goa-minister-ramesh-tawadkar-plans-%E2%80%98cure%E2%80%99-units-lgbts
"Goa minister takes a U-turn on LGBT remarks, says he was misquoted","‘I was not talking about the LGBT, but about drug addicts’",,"Jan 13, 2015, 7:21 pm IST",Deccan Chronicle,"Panajii: After his controversial remarks over the LGBT community drew flak, Goa minister Ramesh Tawadkar today did a u-turn over the issue saying he was misunderstood and misquoted on the issue. ""I was misunderstood and misquoted. I was not talking about the LGBT (youths) but about drug addicted and sexually abused youths,"" Tawadkar told PTI, even as local channels continued to air the footage where he assured medical treatment to make LGBT youths ""normal"". ""Youth policy speaks about drug addicted youths and sexually abused youths as a focused group. There are provisions in the central government sponsored Social Justice Scheme for such youths which can be implemented in Goa,"" the minister said, a day after he was widely criticised for his statements. He said when journalists asked me about LGBTs, I told them ""I am not expert on the issue."" The minister also refused to acknowledge LGBT as a focused group, though the youth policy document which is currently in public domain has mentioned them as one. ""We will make them normal. We will have a centre for them. Like Alcoholic Anonymous centres, we will have centres. We will train them and give them medicines too,"" the minister had said. ""Like in the case of other target groups such as juvenile offenders, drug afflicted youth, marginalised or migrant youth, geographically disadvantaged youth, a detailed survey would be carried out among state LGBT community, so that their problems could be specifically addressed,"" he had added.",Current Affairs,"['goa', 'youths', 'policy', 'takes', 'misquoted', 'minister', 'drug', 'tawadkar', 'lgbt', 'remarks', 'misunderstood', 'told', 'uturn', 'sexually', 'youth']","Panajii: After his controversial remarks over the LGBT community drew flak, Goa minister Ramesh Tawadkar today did a u-turn over the issue saying he was misunderstood and misquoted on the issue.
I was not talking about the LGBT (youths) but about drug addicted and sexually abused youths,"" Tawadkar told PTI, even as local channels continued to air the footage where he assured medical treatment to make LGBT youths ""normal"".
""Youth policy speaks about drug addicted youths and sexually abused youths as a focused group.
The minister also refused to acknowledge LGBT as a focused group, though the youth policy document which is currently in public domain has mentioned them as one.
We will train them and give them medicines too,"" the minister had said.",https://www.deccanchronicle.com/150113/nation-current-affairs/article/goa-minister-takes-u-turn-lgbt-remarks-says-he-was-misquoted
"LGBT remark: Goa minister does U-turn, CM says colleague ignorant",Goa minister had assured medical treatment to make LGBT youths ‘normal’,,"Jan 13, 2015, 10:07 pm IST",Deccan Chronicle,"Panaji: With his remarks on medical treatment to the LGBT community creating a storm, Goa minister Ramesh Tawadkar made a U-turn on Tuesday saying he was ""misquoted"" while Chief Minister Laxmikant Parsekar sought to pour oil on troubled waters calling his colleague ""ignorant"". ""I was misunderstood and misquoted. I was not talking about the LGBT (youths) but about drug addicted and sexually abused youths,"" Tawadkar said as even TV news channels continued to air the footage wherein he was shown assuring medical treatment for LGBT youths to make them ""normal"". ""We will make them normal. We will have a centre for them. Like Alcoholic Anonymous centres, we will have centres. We will train them and give them medicines too,"" Tawadkar, Minister for Sports and Youth Affairs, had said on Monday while announcing the states policy for the youth. As Tawadkars remarks drew flak from the lesbian, gay, bisexual and transgender (LGBT) community, Chief Minister Parsekar attempted to calm things down, saying the minister must have been ignorant about the issue and that their sexual preferences were ""natural"". ""He must be ignorant about the issue. They (LGBT) are natural. They dont need any treatment,"" Parsekar said. He said the minister had himself clarified the matter and that ""there is no controversy"". ""Youth policy speaks about drug addicted youths and sexually abused youths as a focused group. There are provisions in the central government sponsored Social Justice Scheme for such youths which can be implemented in Goa,"" Tawadkar said. He said when journalists asked him about LGBTs, ""I told them I am not expert on the issue."" Though the minister today refused to acknowledge LGBT as a focused group, the youth policy document, already in the public domain, has mentioned them as one. ""Like in the case of other target groups such as juvenile offenders, drug afflicted youth, marginalised or migrant youth, geographically disadvantaged youth, a detailed survey would be carried out among state LGBT community, so that their problems could be specifically addressed,"" he had said on Monday. On a day the Goa ministers comments on sexual preferences generated controversy, UN Secretary General Ban Ki-Moon had opposed criminalising homosexuality, saying it breeds intolerance by violating basic rights to privacy and freedom. ""I staunchly oppose criminalisation of homosexuality. They violate the basic rights to privacy and freedom. These laws breed intolerance. ""We have to fight for the equality of all members of our human family regardless of any differences, including sexual orientation,"" Ban said in New Delhi at an event to mark the 70th anniversary of United Nations.",Current Affairs,"['goa', 'does', 'youths', 'policy', 'sexual', 'parsekar', 'ignorant', 'minister', 'cm', 'remark', 'lgbt', 'colleague', 'tawadkar', 'treatment', 'saying', 'uturn', 'youth']","Panaji: With his remarks on medical treatment to the LGBT community creating a storm, Goa minister Ramesh Tawadkar made a U-turn on Tuesday saying he was ""misquoted"" while Chief Minister Laxmikant Parsekar sought to pour oil on troubled waters calling his colleague ""ignorant"".
I was not talking about the LGBT (youths) but about drug addicted and sexually abused youths,"" Tawadkar said as even TV news channels continued to air the footage wherein he was shown assuring medical treatment for LGBT youths to make them ""normal"".
They don't need any treatment,"" Parsekar said.
""Youth policy speaks about drug addicted youths and sexually abused youths as a focused group.
Though the minister today refused to acknowledge LGBT as a focused group, the youth policy document, already in the public domain, has mentioned them as one.",https://www.deccanchronicle.com/150113/nation-current-affairs/article/lgbt-remark-goa-minister-does-u-turn-cm-says-colleague
